year,month,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2013,3,135,159,97,84,2000,2,8.3,1014,-2.4,0,NE,0.9
2013,3,146,170,106,80,2000,6,9.5,1013.2,-2.5,0,ENE,0.9
2013,3,212,218,108,98,2399,8,10.6,1012.3,-2.1,0,ESE,0.6
2013,3,3,267,99,136,3000,50,11.4,1011.1,-1.4,0,SW,2.5
2013,3,3,167,102,150,3000,50,11.7,1010.5,-0.5,0,SSW,1.5
2013,3,166,264,100,102,2100,42,11.6,1010.2,-0.3,0,SW,1.6
2013,3,230,250,92,76,1800,48,11.1,1010.2,0.5,0,SW,1.9
2013,3,262,270,78,67,1700,49,10.7,1010.5,0.7,0,SSW,1.1
2013,3,275,286,72,76,1899,49,8.7,1011.1,1.1,0,WSW,0
2013,3,283,287,70,92,2000,49,7,1011.8,1.5,0,SW,0
2013,3,290,315,63,110,2200,49,6,1012.8,1.7,0,W,0.5
2013,3,263,286,65,112,NA,49,5.5,1013.6,1,0,WSW,0.9
2013,3,269,273,59,105,3000,49,4.9,1014.3,1.2,0,WSW,0.6
2013,3,230,251,54,98,2899,49,7.8,1014.6,0.7,0,NE,1.2
2013,3,293,318,76,128,3500,49,7.8,1014.7,0.7,0,E,0.8
2013,3,328,338,77,140,3500,49,7.7,1014.9,0.9,0,NE,1
2013,3,284,306,65,110,2799,49,7.3,1015.3,0.7,0,NE,0.8
2013,3,272,302,64,105,2500,49,7.6,1016,0.1,0,ENE,1.5
2013,3,263,287,64,98,2299,49,7,1016.6,0,0,ENE,1.5
2013,3,260,276,55,88,2200,49,7.2,1017.5,-0.1,0,NNE,1.3
2013,3,257,266,54,82,2100,49,6.9,1018.3,-0.3,0,NW,1.4
2013,3,256,266,52,83,2200,49,7.6,1019.3,0.1,0,NNE,0.9
2013,3,256,276,63,85,2500,49,9.1,1019.7,0.3,0,WNW,1.1
2013,3,258,274,86,88,2500,49,11.5,1019.9,-0.7,0,SSW,0.6
2013,3,282,248,106,86,2399,49,12.7,1019.5,-0.2,0,SW,2.1
2013,3,243,212,94,80,2299,49,13.3,1018.8,-0.7,0,SSE,0.9
2013,3,189,202,96,60,2299,62,14.2,1017.7,-0.7,0,SSW,2
2013,3,179,184,86,50,2100,89,14.4,1016.5,-0.5,0,SW,2.5
2013,3,165,166,75,44,2000,101,13.3,1015.7,0.6,0,SSW,1.9
2013,3,164,188,79,56,2399,101,13.4,1014.9,1.1,0,SSE,1.4
2013,3,174,181,80,64,2899,101,12.7,1014.1,1.4,0,SSW,1.2
2013,3,165,197,82,67,3000,101,12.3,1013.9,1.6,0,SW,1
2013,3,190,214,82,80,3100,101,11.3,1013.7,1.8,0,N,0.6
2013,3,186,213,62,80,2500,101,10.4,1013.7,2.2,0,S,2.3
2013,3,212,231,56,71,2299,101,9.6,1013.7,1.7,0,S,1.4
2013,3,231,196,56,71,NA,101,8.7,1013.3,1.8,0,SW,0.6
2013,3,198,166,54,79,1800,101,8,1012.5,1.8,0,SSW,1.4
2013,3,152,164,51,82,1600,101,7.4,1011.7,1.9,0,WSW,1.6
2013,3,154,179,52,77,1800,101,6.9,1011.3,1.6,0,S,0.9
2013,3,165,183,57,92,2200,101,6.7,1010.5,1.6,0,S,1.5
2013,3,176,195,58,88,3200,101,6.2,1009.3,1.3,0,SSW,0.8
2013,3,218,195,4,70,NA,101,6.1,1007.9,1.2,0,ESE,0.7
2013,3,206,178,4,70,2000,101,5.8,1007.3,1.1,0,WNW,0.1
2013,3,196,160,44,63,1899,101,5.6,1006.6,1.1,0,SW,0.7
2013,3,161,167,56,66,2100,101,4.3,1005.4,1.3,0,S,0.6
2013,3,165,168,50,74,2200,101,5.3,1005,2.5,0,SSE,0.8
2013,3,175,199,54,75,2500,101,7,1004.6,2.5,0,SSW,1.2
2013,3,188,225,78,84,2700,101,8.7,1004.1,2.9,0,NNW,0.5
2013,3,206,259,96,93,2700,101,10.1,1002.7,2.7,0,WSW,1.1
2013,3,237,286,103,103,2799,101,11.8,1001,3,0,WSW,1.2
2013,3,279,341,114,112,2700,101,13.7,999.2,3.2,0,W,0.8
2013,3,316,370,130,107,2700,101,15.1,997.9,3.6,0,SW,2
2013,3,347,385,121,89,2600,90,15.7,996.6,3.5,0,WSW,2
2013,3,354,371,104,79,2399,100,15.3,995.8,3.7,0,WSW,1.6
2013,3,404,371,93,78,2399,107,15.2,995.1,4,0,WSW,1
2013,3,349,363,76,77,2399,107,14,995.1,4.3,0,WNW,1
2013,3,351,382,66,83,2500,107,12.4,994.8,4.4,0,WSW,0.9
2013,3,351,382,66,83,2899,65,10.1,995.3,4.5,0,NE,0.7
2013,3,369,395,44,152,3500,107,10.3,995.2,5.1,0,E,0.1
2013,3,388,416,40,169,4700,107,11.8,995.4,4.5,0,ENE,0.8
2013,3,398,432,58,180,3899,107,11.3,995.1,3.8,0,NNE,1.4
2013,3,411,466,51,163,3899,107,9.7,994.9,4.1,0,NW,1.2
2013,3,433,435,45,136,3600,107,10,995.2,3.5,0,ENE,1.5
2013,3,414,436,49,135,4000,107,11,995.1,-3.2,0,NE,2.4
2013,3,428,436,64,126,3399,107,11.1,995.1,-6.8,0,NE,1.5
2013,3,83,116,27,39,700,107,11.9,995.1,-11.7,0,WNW,5.4
2013,3,33,132,17,23,400,107,10.9,996.3,-10,0,NW,2.5
2013,3,22,119,8,16,300,107,9.2,997.2,-8.9,0,WNW,7
2013,3,10,71,8,8,300,107,8.2,999.5,-11.2,0,NNE,2.9
2013,3,6,49,10,13,400,107,6.6,1001,-11.6,0,ENE,5.8
2013,3,3,6,8,19,400,107,7,1002.1,-13.9,0,NE,3.7
2013,3,3,6,3,17,400,107,8.7,1002.4,-13.7,0,NNE,5.4
2013,3,8,6,3,13,400,107,9.5,1003.3,-15.1,0,ENE,5
2013,3,3,6,3,11,400,107,10.7,1002.9,-17.6,0,NNE,4.8
2013,3,6,6,3,10,400,107,11.4,1002.2,-18.1,0,NE,4.2
2013,3,9,6,5,9,400,107,11.9,1000.6,-16.7,0,NNE,4.6
2013,3,7,6,6,11,300,107,11.7,999.9,-16.8,0,ENE,2.1
2013,3,15,6,5,12,300,107,12,999.5,-15.6,0,S,2
2013,3,11,6,5,15,300,80,10.6,999.4,-15,0,S,2.9
2013,3,3,6,6,28,400,70,8.6,999.9,-3.6,0,SSW,4.8
2013,3,35,126,12,33,600,63,6.5,1000.9,-3.7,0,S,4
2013,3,70,151,29,46,1100,32,5,1002.4,-4.3,0,SW,2.7
2013,3,51,81,19,34,800,39,4,1003,-4.5,0,S,3.9
2013,3,51,81,19,34,NA,40.698,3,1003.1,-4.5,0,S,3
2013,3,33,44,13,31,900,35,2.6,1003.5,-4.8,0,ESE,1.9
2013,3,33,44,13,31,900,32,2.3,1004.4,-4.9,0,ESE,1.5
2013,3,34,36,13,33,1000,28,2.1,1004.7,-5.5,0,ENE,1.2
2013,3,18,35,15,35,800,34,2.2,1005.2,-5.5,0,ESE,1.2
2013,3,16,27,17,29,800,22,2,1004.6,-5.2,0,E,1.5
2013,3,30,34,14,38,800,20,1.3,1004.8,-5.2,0,E,1.2
2013,3,31,32,13,39,700,21,1.2,1004.6,-3.7,0,NNE,1.7
2013,3,22,22,10,37,600,26,0.7,1004.7,-3.6,0,NE,1.4
2013,3,7,17,10,33,600,23,0.8,1005.3,-3.7,0,W,0.5
2013,3,8,23,9,35,600,19,2.2,1006.2,-3.7,0,NE,1.6
2013,3,28,46,14,43,700,17,3.4,1006.4,-3,0,NNW,1.3
2013,3,40,64,18,47,800,12,3,1007,-3.4,0,NNE,2.3
2013,3,45,63,19,42,800,18,3.4,1007.2,-3.6,0,NE,1
2013,3,59,67,14,41,800,19,4,1006.8,-2.6,0,E,1.5
2013,3,58,58,13,37,900,19,3.9,1006.5,-1.5,0,NNE,2.1
2013,3,42,59,14,36,900,23,4.4,1006.2,-1,0,N,1.8
2013,3,48,68,12,38,900,23,5.2,1006.4,-0.6,0,NE,1.8
2013,3,51,65,13,34,800,27,5.2,1007,-0.8,0,NE,2.3
2013,3,50,66,12,38,800,27,4.8,1008,-0.4,0,NE,1.5
2013,3,49,60,8,40,800,22,3.3,1009,1.8,0.2,N,0.9
2013,3,43,47,4,43,900,14,1.9,1010.6,1,2.9,S,0.8
2013,3,37,41,3,51,1100,8,1.7,1012,1.1,1.4,W,1
2013,3,46,64,3,45,1600,12,1.7,1013.1,1.1,0.8,E,0.8
2013,3,47,64,4,45,NA,16.065,1.1,1014.2,0.4,0.7,E,0.8
2013,3,61,82,4,48,1300,12,0.4,1014.9,-0.2,1,S,1.6
2013,3,62,82,4,48,900,11,-0.4,1015.8,-0.8,0.8,SW,1.3
2013,3,47,50,3,38,900,10,-1.1,1016.8,-1.5,1,SW,2.1
2013,3,40,46,3,37,900,11,-1.4,1017.4,-1.8,1.4,SSE,0.9
2013,3,35,42,4,28,1100,19,-1.5,1017.5,-1.9,0.7,SW,0.7
2013,3,29,38,4,29,1200,17,-1.5,1018,-1.9,0.1,WSW,0.6
2013,3,30,38,4,29,1200,15,-1.4,1018.4,-1.8,0,SSE,0.4
2013,3,40,40,4,34,1200,12,-2.1,1018.7,-2.5,0,SSE,0.9
2013,3,40,31,4,34,NA,16.4934,-1.5,1019.2,-1.9,0,S,0.6
2013,3,26,26,4,45,1300,2,-1.4,1019.6,-2.1,0,WSW,1
2013,3,53,60,6,50,1700,2,0.2,1020.2,-1.7,0,SW,2.4
2013,3,52,65,14,43,1600,8,1.4,1020.4,-2,0,WSW,2.7
2013,3,83,84,27,38,1700,15,1.7,1019.7,-3,0,S,2.6
2013,3,57,66,29,35,1399,24,3.2,1018.9,-2.3,0,SW,3.8
2013,3,74,67,29,29,1200,33,4.3,1017.9,-4.7,0,S,2.6
2013,3,47,27,31,21,800,52,4.8,1016.9,-5.6,0,SSW,2.9
2013,3,27,28,22,20,700,60,5.3,1015.9,-4.3,0,SW,3.3
2013,3,52,31,18,20,700,64,5.7,1015,-4.5,0,SW,3.5
2013,3,35,38,20,21,700,64,5.6,1014.4,-3.8,0,WSW,3.8
2013,3,37,45,21,26,700,62,4.5,1014.1,-3.3,0,SW,1.9
2013,3,70,71,16,34,800,45,3.7,1013.8,-3.1,0,SW,1.2
2013,3,60,75,12,41,900,34,3.1,1013.8,-3.1,0,SSW,2.4
2013,3,71,86,11,49,1100,24,2.4,1013.2,-3.3,0,S,1.3
2013,3,73,80,12,55,1100,18,2.7,1013,-3.4,0,SW,2.8
2013,3,74,87,14,53,1000,19,2.3,1012.1,-3.4,0,S,1.6
2013,3,86,100,16,49,1000,19,1.4,1011.1,-3.5,0,SW,1.6
2013,3,93,102,21,42,1000,20,1.1,1010.6,-3.6,0,S,1.5
2013,3,92,100,22,40,1000,18,0.8,1009.8,-3.7,0,S,1.6
2013,3,106,100,23,39,900,15,0.6,1009,-3.9,0,SSW,1.4
2013,3,97,84,3,42,NA,NA,-0.1,1008,-4,0,W,0.7
2013,3,88,76,4,42,900,6,-0.9,1007.5,-4.1,0,SSE,0.7
2013,3,68,78,11,48,1000,5,-1.3,1007,-3.5,0,ESE,0
2013,3,69,77,12,51,1000,2,-1.7,1006.6,-3,0,ESE,0
2013,3,73,91,13,60,1200,2,0.2,1006.1,-2,0,SE,0
2013,3,82,101,20,59,1300,2,2.2,1004.8,-1.6,0,NE,0.9
2013,3,106,116,31,59,1399,2,3.4,1004.5,-1.6,0,NNE,2
2013,3,124,132,41,58,1399,6,4.5,1003.3,-1.5,0,NNE,1.2
2013,3,139,153,45,58,1300,14,5.6,1002,-1.6,0,NNE,2.5
2013,3,146,154,49,63,1399,20,6.9,1001,-1.5,0,NE,1.6
2013,3,161,178,41,82,1700,13,8,999.6,-1.8,0,ESE,1
2013,3,146,177,51,79,1600,26,8.4,999.3,-1.7,0,ENE,2
2013,3,175,186,61,69,1399,44,8.7,998.9,-1.7,0,W,1.4
2013,3,184,184,56,67,1399,50,8.3,998.4,-1.8,0,ENE,0.7
2013,3,175,179,55,68,1399,46,7.5,998.9,-1.5,0,NE,1.3
2013,3,192,207,39,104,1700,11,6.6,1000.2,-1.1,0,ENE,2.5
2013,3,197,219,30,118,1899,2,6.2,1001.4,-1,0,ENE,1.4
2013,3,200,218,27,109,1800,2,6.1,1002.4,-1.1,0,NE,1.8
2013,3,199,203,26,101,1800,4,6,1003.3,-1.2,0,NE,3
2013,3,175,189,24,88,1700,10,6.2,1004.3,-1,0,NE,1.5
2013,3,166,185,26,86,1700,9,6.2,1005.4,-1,0,ENE,1.8
2013,3,167,186,28,80,1700,10,4.8,1006.5,-1.7,0,E,0.7
2013,3,172,148,27,71,1500,13,6.4,1007.7,-3.8,0,E,2.3
2013,3,127,150,31,48,1100,28,5.4,1008.5,-4.7,0,E,1.5
2013,3,99,151,27,44,1000,30,6,1009.1,-8,0,NNE,2
2013,3,143,150,33,73,800,34,4.6,1009.9,-11.1,0,E,1.4
2013,3,22,148,14,32,600,44,4.6,1010.7,-12.4,0,ENE,1.4
2013,3,15,145,6,25,500,53,5.2,1012.1,-12.3,0,E,1.8
2013,3,21,32,9,48,600,27,5.9,1013,-9.6,0,ENE,3.7
2013,3,18,135,11,46,500,33,7.5,1013.6,-12.3,0,NE,2.5
2013,3,129,131,32,68,500,51,8.4,1014,-7.8,0,ESE,2
2013,3,124,128,31,67,600,53,8,1013.7,-6.2,0,SE,1.9
2013,3,121,127,31,66,1200,42,8.6,1012.8,-6.4,0,WSW,3
2013,3,61,95,38,32,1000,53,9.3,1011.9,-4,0,SSW,4
2013,3,67,118,30,34,1100,58,9.7,1011.3,-4,0,SW,3.1
2013,3,82,150,29,34,1200,70,10,1010.6,-3.3,0,WSW,3.3
2013,3,66,127,25,26,1000,76,9.6,1009.8,-4,0,SW,3.7
2013,3,69,129,24,28,900,77,9.4,1009.3,-4.2,0,SW,2.7
2013,3,75,122,24,30,900,78,9,1009.8,-4.2,0,SW,3.8
2013,3,68,114,23,33,900,77,7.8,1010.1,-4.7,0,S,2.1
2013,3,61,104,21,45,900,66,7.1,1010.3,-4.7,0,S,1.4
2013,3,64,102,19,58,1000,44,6.4,1011.1,-4.7,0,SSW,1.8
2013,3,63,101,19,54,900,35,5.3,1011,-4.8,0,SSW,1.6
2013,3,66,95,19,60,1100,16,3.9,1011,-4.3,0,ESE,1.6
2013,3,63,85,15,57,1600,11,2.9,1010.5,-4.1,0,ESE,1.9
2013,3,68,82,17,63,1800,2,2.7,1009.9,-4.8,0,ESE,2.1
2013,3,53,75,17,55,1800,6,2.3,1009,-4,0,E,1.5
2013,3,66,67,18,50,1600,10,2,1008.4,-3.7,0,ESE,0.9
2013,3,61,62,16,66,1500,2,2.3,1007.5,-4,0,E,1.8
2013,3,57,64,15,68,1600,2,2.1,1006.9,-3.8,0,WNW,1
2013,3,57,65,16,69,1399,2,2.1,1006.6,-4,0,ESE,1.9
2013,3,63,80,18,62,1200,2,2,1006.7,-4.1,0,ENE,0.8
2013,3,49,68,26,58,1000,2,2.6,1005.6,-6,0,E,1.1
2013,3,66,72,27,56,1200,2,3.2,1004.8,-6.8,0,E,2.3
2013,3,60,62,40,54,1399,10,3.3,1004.6,-7.2,0,NNW,1.2
2013,3,68,86,48,55,1600,16,4.9,1004.2,-6.7,0,NE,3.1
2013,3,79,109,64,52,1800,24,5.5,1003.7,-5.5,0,NE,4.2
2013,3,86,118,63,56,1899,24,6.2,1003.4,-5.2,0,NE,2.8
2013,3,83,119,65,53,1700,31,7.7,1002.6,-4.4,0,E,2.4
2013,3,89,113,62,57,1600,30,10.2,1002.3,-4.6,0,NE,1.1
2013,3,91,141,57,60,1500,28,13.1,1003.1,-8.2,0,W,6.1
2013,3,80,167,50,60,1399,29,12.3,1004.7,-8.8,0,NW,4.5
2013,3,55,178,24,36,800,52,10.7,1007.7,-9.6,0,NW,2.7
2013,3,13,115,8,17,400,71,8.1,1009.1,-10.8,0,WNW,2.2
2013,3,13,59,6,21,400,65,6.7,1011.9,-12,0,NNW,2.4
2013,3,10,34,3,15,400,71,5.7,1013.4,-13.9,0,NNE,2.2
2013,3,9,23,3,13,300,78,5.2,1014.2,-16,0,NNE,3.5
2013,3,7,11,3,14,300,77,4.5,1015.1,-16,0,NNE,3.6
2013,3,3,11,3,13,300,78,3.8,1015.7,-15.5,0,NE,2.2
2013,3,3,15,3,14,300,75,3.1,1016.3,-15.6,0,NE,2.7
2013,3,7,22,3,17,300,67,3.1,1016.3,-15.6,0,N,3.4
2013,3,14,17,4,23,300,57,2.7,1016.8,-15.4,0,NNE,1.7
2013,3,6,18,6,31,300,46,2.4,1016.5,-15.7,0,ENE,2.4
2013,3,6,14,6,32,300,43,1.9,1016.8,-15.6,0,NNE,3.6
2013,3,6,14,7,32,300,46,1.6,1017.2,-16.4,0,N,1.3
2013,3,7,24,6,30,400,42,2.1,1018,-16.4,0,ENE,1.1
2013,3,6,15,8,37,500,35,3.4,1018.6,-16.4,0,N,1.4
2013,3,13,18,13,34,500,42,5.1,1018.8,-17.3,0,NE,0.9
2013,3,11,11,13,24,400,57,5.4,1018.5,-17.8,0,WNW,3.1
2013,3,9,11,11,16,400,69,6.3,1017.8,-17.7,0,WSW,2.9
2013,3,3,8,9,13,400,75,7.5,1016.7,-17.5,0,W,1.6
2013,3,8,9,9,12,400,78,8.5,1015.4,-17.6,0,NNW,1.7
2013,3,3,6,7,11,300,83,9.3,1013.8,-16.9,0,E,2.8
2013,3,3,6,6,11,300,83,9.6,1012.8,-15.1,0,WSW,2.8
2013,3,7,9,6,13,400,83,9.4,1012.2,-16,0,SSE,1.5
2013,3,10,27,7,20,400,78,9,1011.9,-14.1,0,SSW,2.7
2013,3,21,36,7,24,400,78,8.1,1011.8,-13.6,0,WSW,2.1
2013,3,33,47,7,31,400,75,6.8,1012.4,-11.9,0,WSW,2.3
2013,3,37,65,9,40,NA,64.6884,5.7,1013.3,-11.4,0,SSW,1.2
2013,3,51,102,21,61,NA,31.4874,5,1013.8,-11.6,0,WSW,1.8
2013,3,59,104,24,66,NA,22.491,4.6,1014.2,-11.1,0,WSW,1.2
2013,3,55,86,21,65,NA,22.7052,4.6,1014.3,-10.3,0,WSW,1.3
2013,3,58,97,32,54,800,32,2.9,1014.9,-10.1,0,S,1.1
2013,3,58,98,32,55,NA,7.7112,2.9,1015.4,-11.5,0,SW,1
2013,3,77,112,40,76,NA,NA,1.7,1015.7,-9,0,SE,0
2013,3,81,119,27,78,NA,NA,1.6,1015.8,-8.2,0,E,1.8
2013,3,82,109,1.428,67,NA,NA,0.9,1016.4,-7.6,0,E,1.8
2013,3,78,99,3,66,NA,NA,0.2,1016.8,-6.7,0,E,0.8
2013,3,73,103,4,67.9543,NA,NA,-0.4,1016.9,-6.2,0,NE,1.7
2013,3,66,83,12,68,NA,NA,0.1,1017.3,-5.3,0,NE,1.6
2013,3,66,88,21,68,NA,NA,1.4,1017.7,-5.3,0,NE,2.6
2013,3,78,111,44,63,NA,NA,2.9,1017.6,-5.5,0,ENE,1.3
2013,3,94,127,71,62,NA,7.497,4.6,1017.4,-6.6,0,E,1.5
2013,3,106,133,79,64,NA,14.994,6.1,1016.7,-6.8,0,SSW,1.4
2013,3,109,126,72,68,NA,22.9194,7.3,1015.8,-7.9,0,SW,1.3
2013,3,117,134,66,73,NA,29.7738,8.6,1014.8,-7.6,0,SW,1.3
2013,3,126,146,58,72,NA,43.2684,9.4,1013.5,-6.9,0,WSW,2.4
2013,3,128,141,52,66,NA,60.6186,10.3,1012.6,-7.4,0,SSW,2.5
2013,3,126,134,44,46,NA,87.822,10.8,1012,-7.5,0,WSW,3.5
2013,3,126,134,44,46,NA,88.4646,10.6,1011.6,-7.7,0,S,2.6
2013,3,108,116,40,40,1100,92,10,1011.7,-6.8,0,SSW,1.8
2013,3,106,132,36,50,1100,81,9.2,1011.8,-6.7,0,SSW,2
2013,3,134,173,50,80,1399,52,8.8,1012.1,-7.9,0,SW,2.1
2013,3,136,160,49,99,1600,27,7.3,1012.3,-7.9,0,SW,1.9
2013,3,106,120,38,80,1200,36,6.2,1011.8,-7.8,0,SW,1.8
2013,3,96,115,36,68,1000,34,6.1,1011.6,-8.2,0,S,1.5
2013,3,103,132,41,76,1200,16,5,1011,-8.5,0,SSE,0.9
2013,3,104,123,47,74,1100,15,4.5,1010.8,-8.6,0,SW,1.7
2013,3,102,129,47,69,1100,19,1.9,1010.6,-6.4,0,SSE,0.4
2013,3,122,156,72,76,1300,6,2,1010.2,-6.8,0,SSE,0.9
2013,3,158,192,79,72,1300,2,0.5,1009.6,-4.7,0,S,0.5
2013,3,175,197,58,66,1399,2,0.5,1009.8,-4.5,0,S,0.6
2013,3,181,203,40,63,1500,2,0.5,1009.9,-3.6,0,SE,0.7
2013,3,176,192,29,55,1500,2,1.6,1010.2,-1.1,0,W,0.9
2013,3,195,202,25,51,1700,2,3.2,1009.8,-1,0,S,1.1
2013,3,189,197,35,48,1700,2,4.7,1009.5,-0.5,0,SSW,1.7
2013,3,195,200,55,49,1600,2,6.4,1009.2,-0.1,0,S,1.6
2013,3,194,211,63,49,1500,7,7.6,1008.8,-0.4,0,S,1.9
2013,3,211,228,63,55,1500,10,9.2,1007.9,-0.4,0,SSW,3
2013,3,226,237,69,59,1500,20,10.8,1006.6,-0.1,0,SSE,1.4
2013,3,215,224,68,55,1399,35,11.9,1005.7,-1,0,WSW,2.6
2013,3,176,194,79,55,1399,48,12.8,1004.4,-1.2,0,S,2.6
2013,3,204,221,92,62,1600,52,13.2,1003.4,-1.2,0,SSW,2.8
2013,3,200,230,100,72,1700,39,13.1,1002.5,-1.7,0,SSW,3.6
2013,3,193,235,113,81,1800,30,12.7,1002.3,-0.2,0,SW,1.9
2013,3,212,261,110,84,2200,29,12,1002.6,0.7,0,SW,1.1
2013,3,212,261,110,84,NA,9.4248,11.2,1003.2,1.1,0,S,1.1
2013,3,228,273,84,113,2500,2,10.5,1003.9,1.3,0,E,1.3
2013,3,189,241,67,103,2000,2,10,1003.5,1.9,0,SW,1.6
2013,3,182,236,53,96,1899,2,9,1003.2,2.3,0,SW,1.3
2013,3,152,218,42,76,1399,2,7.8,1002.7,2.5,0,S,0.7
2013,3,117,163,29,55,1100,9,7.2,1002.3,3.1,0,SSW,1.5
2013,3,116,160,22,42,1000,17,6.5,1001.9,3.5,0,S,1.1
2013,3,122,145,17,44,1000,10,6.1,1001.4,3.8,0,S,0.9
2013,3,120,125,14,37,1000,13,5.3,1000.7,3.6,0,SSW,0.7
2013,3,97,121,13,43,1100,5,4.6,1000.6,3.1,0,W,0.9
2013,3,102,122,12,47,1100,2,4.3,1000.7,3.4,0,WNW,1.3
2013,3,100,118,12,41,1100,2,4.1,1002.2,3.5,0,NNW,0.6
2013,3,155,166,13,47,1200,2,6,1003.1,2.6,0,NE,1.5
2013,3,189,206,17,59,1600,2,7.8,1003.3,4,0,ENE,2.7
2013,3,206,262,23,68,2000,2,10.3,1003.2,4.6,0,ENE,3.5
2013,3,178,227,32,48,1500,6,13.7,1002.7,0.7,0,NE,2.2
2013,3,176,178,55,44,1399,23,17.1,1002,-3.1,0,NNE,2.9
2013,3,133,133,48,41,1100,48,18.1,1001.9,-5.9,0,WNW,4.9
2013,3,63,57,27,23,700,72,18.7,1001.6,-7.7,0,NW,5.5
2013,3,63,47,27,23,400,89,18.9,1001.8,-7.5,0,W,4.9
2013,3,19,49,5,11,300,92,18.1,1002,-10.8,0,NNW,5.5
2013,3,15,33,5,14,NA,93.6054,17.9,1002.8,-11,0,NNW,3.6
2013,3,8,32,3,15,200,94,16,1004.2,-12.5,0,NNE,2.8
2013,3,11,28,3,19,200,88,13.5,1006,-14.4,0,N,2.7
2013,3,10,25,3,20,400,85,12.1,1007.6,-15.6,0,NE,3.7
2013,3,9,23,3,17,400,89,11.2,1009.6,-16.3,0,NNE,4
2013,3,6,20,3,18,400,83,10.5,1010.8,-15.9,0,ENE,2.1
2013,3,11,13,3,18,400,80,10.1,1011.7,-16.3,0,ENE,3.3
2013,3,11,13,3,18,400,76,8.9,1012.6,-16.4,0,ENE,4
2013,3,11,22,3,22,300,72,8,1012.9,-15.6,0,E,4.2
2013,3,11,23,3,22,300,83,7.3,1013.3,-16.2,0,ENE,3.5
2013,3,8,11,3,13,300,79,6.7,1013.7,-16,0,ENE,2.7
2013,3,4,12,3,15,300,75,6.4,1014,-16.3,0,E,2.5
2013,3,5,13,3,16,300,73,5.6,1014.6,-16.3,0,ENE,2.3
2013,3,10,12,3,14,300,74,5.6,1015.3,-16.3,0,NE,1.8
2013,3,9,15,3,18,300,68,5.7,1015.9,-16.8,0,NNE,1.4
2013,3,6,16,3,23,400,62,6.4,1016.4,-16.9,0,NNE,1.7
2013,3,7,14,3,30,400,56,7.5,1016.6,-16.8,0,ENE,1.2
2013,3,7,14,3,30,500,54,8.5,1016.6,-16,0,ENE,1.1
2013,3,15,21,3,33,600,48,9.5,1016.3,-15.9,0,SSW,1.5
2013,3,20,40,5,42,700,48,9.7,1016,-14.2,0,NNE,2.4
2013,3,20,37,5,30,500,63,10.7,1015.4,-10.2,0,WNW,3.8
2013,3,27,38,8,21,500,75,11.1,1014.1,-11.1,0,WNW,2.5
2013,3,8,21,5,12,400,88,12.4,1013.1,-12,0,WSW,5
2013,3,10,12,5,11,400,91,13.1,1012.6,-13.9,0,WNW,4.3
2013,3,15,21,5,11,400,93,13.5,1012.4,-13.5,0,WSW,3.1
2013,3,11,12,7,14,400,89,10.8,1012.6,-4.9,0,SW,2.7
2013,3,11,12,7,14,500,83,9.4,1013.2,-2.9,0,WSW,2.4
2013,3,73,134,16,42,900,66,8.9,1014.3,-3,0,SW,2
2013,3,97,149,19,50,1100,51,8.1,1015,-2.8,0,SW,1.7
2013,3,104,141,24,61,1300,36,8.2,1015.2,-4.6,0,SW,3.2
2013,3,104,135,26,64,1300,33,6.7,1015.2,-3.8,0,WNW,0.6
2013,3,95,118,27,64,1300,31,3.3,1015.3,-2.7,0,W,0.5
2013,3,98,138,26,80,1300,11,4.8,1015.6,-5,0,S,1.6
2013,3,102,134,20,92,1600,2,3.3,1015.6,-4.4,0,S,0.9
2013,3,104,146,21,88,1399,2,1.9,1015.4,-4.4,0,WSW,1.1
2013,3,99,138,3,86,NA,NA,3.3,1015.2,-4.9,0,SSW,0.6
2013,3,96,152,4,86,1700,2,4.9,1015.9,-8.6,0,NNW,1.3
2013,3,96,152,4,82,1399,2,4,1016.5,-6.9,0,NNE,1.3
2013,3,90,125,17,82,1300,2,3.8,1016.8,-7.1,0,N,1
2013,3,76,108,25,71,1500,2,5,1017.4,-6.9,0,E,1.2
2013,3,79,123,35,70,2000,2,6.7,1017.5,-7.7,0,E,1.9
2013,3,81,110,47,66,2100,6,8.2,1017.1,-9.7,0,ENE,2.2
2013,3,76,87,47,60,1899,21,8.7,1016.3,-8.8,0,ENE,2.5
2013,3,78,110,49,57,2000,32,9.2,1015.4,-8.4,0,E,1.9
2013,3,83,125,49,52,2000,45,9.2,1014.8,-7.1,0,ENE,1.8
2013,3,102,147,50,59,2100,44,9.8,1013.7,-7,0,E,2.4
2013,3,114,139,46,62,1899,46,10.4,1012.9,-6.9,0,ESE,1.3
2013,3,101,106,37,55,1399,58,10,1012.9,-7.3,0,S,0.9
2013,3,88,101,34,58,1200,56,10.1,1012.7,-7.2,0,NE,1.5
2013,3,65,58,28,32,800,86,10,1012.6,-7.3,0,NNE,1.7
2013,3,78,93,43,51,1100,62,9.6,1012.9,-7.6,0,ENE,4.8
2013,3,95,129,66,78,1399,29,7.5,1014,-3.1,0,E,3.6
2013,3,84,191,42,67,1300,22,5.8,1015,-3.6,0,E,2.2
2013,3,58,94,31,46,1200,33,5.3,1015.6,-3.3,0,ESE,1.6
